port_congestion_index,port_efficiency_index,nor_accepted_delay_h,allowed_laytime_h,used_laytime_h,berth_wait_h,pilot_delay_h,draft_survey_h,rain_hours,prior_claims_6m,avg_prior_demurrage_amt_usd,demurrage_rate_usd_per_day,overage_hours_chargeable,pred_risk_score,sof_count,sof_rain_stop,sof_shift_berth,sof_customs_delay,sof_strike,sof_hose_connect,sof_hose_disconnect,sof_draft_survey,sof_cargo_docs,voyage_duration_days,is_peak_season,is_year_end,is_weekend_departure,laytime_per_day,berth_wait_ratio,pilot_delay_ratio,has_berth_wait,has_pilot_delay,has_rain_delay,discharge_port_efficiency_rank,discharge_port_congestion_rank,load_port_efficiency_rank,port_performance_score,vessel_class_avg_efficiency,cargo_type_avg_efficiency,weather_impact_score,sof_event_rate,has_prior_claims,charterer_avg_demurrage,efficiency_vs_congestion,laytime_vs_allowed,rain_excluded_flag,strike_excluded_flag,demurrage_flag,demurrage_amount_usd
0.3497663885486645,-0.49272341295533634,0.32290065372822413,0.6807906358636039,0.649139856000714,1.8233308538254214,0.06667664529712072,-0.1532913060948748,-0.8844648331603365,-0.7880659724962193,-0.09036252106007356,0.0936277282501481,0.39397234931444974,-0.45063082230023976,-0.6804575725484914,0.7072956535883987,0.6943532386168382,-0.6819274164778524,-0.7119549310711379,-0.7037998451640511,-0.7196600749234234,0.6270359331277969,-0.7010354016080621,-0.9619865521465247,1.0048193050239391,-0.3779644730092272,1.4915784262151246,0.8710117908322089,2.0381659388279516,0.3932539382916815,0.31706324373711403,0.24743582965269684,0.06950480468569135,-0.03944577318287474,0.019956000499069416,0.7527940104131606,-0.5613503820773326,-0.27139916647679124,0.8001529332666896,-0.8302655318724068,-0.11516839209004856,-0.8690651653376608,0.2233966519633844,-0.1795608271408851,0.15477933583075715,-0.3525965461037932,-0.20641345956774915,1,12112.94
0.7760698095636911,0.6172433233634577,0.25464340553834186,-0.40735452916090487,-0.23021229690492442,1.2626951434017866,-0.3668790911895728,-2.1338739906172894,0.24364338714629316,0.7583276339114564,-0.582562939332663,-0.734143698952927,0.1778279182691158,1.1901689050760191,1.28530874814715,2.095196558742993,0.6943532386168382,-0.6819274164778524,-0.7119549310711379,0.7313998390920531,-0.7196600749234234,-0.7315419219824296,0.7718470583361493,0.9983128018904632,-0.9952038092820833,-0.3779644730092272,-0.6704307211907703,-0.6933100571196742,0.2024433120221317,-0.5831429847088072,0.31706324373711403,0.24743582965269684,0.06950480468569135,1.4870139146381325,0.41527486752825454,0.36036004007246536,-0.23605120760048606,0.9660785764985659,0.7080597730158491,-0.04528721082940407,-0.07806324236540725,1.1506616993576848,-1.7638520243116655,-0.15479059543653984,0.18158968586950325,-0.3525965461037932,-0.20641345956774915,1,7840.62
1.0427719498046197,2.1600489171804056,2.190993762082893,0.7104777022756052,0.569449428848086,0.781238052673517,-0.7096906037604466,1.046216516925742,-0.9192829881080721,-0.7880659724962193,-1.0943092125513025,0.9671899607855455,0.15359354266706313,0.004286020163518111,0.7938671679732395,0.7072956535883987,-0.6746085967604353,0.8432435795156239,-0.7119549310711379,3.6017992076042615,0.7847549560722759,-0.7315419219824296,-0.7010354016080621,-1.5245707075519281,-0.9952038092820833,-0.3779644730092272,1.4915784262151246,1.7876162795715351,1.8845203686581884,-0.055601941098742745,0.31706324373711403,0.24743582965269684,0.06950480468569135,-1.18429053904863,-1.166000600588486,-0.8169418709496203,0.46815449594864217,0.9660785764985659,0.30218134426140253,-0.04528721082940407,1.9202373237035768,-0.8690651653376608,0.2233966519633844,-0.1059558150993303,-0.003997711193662115,-0.3525965461037932,-0.20641345956774915,1,11957.68
-0.7443423914948275,-1.4389132842748293,0.2941607597535369,-0.4789079712821386,-0.7025642059445474,-0.15741171306992688,-1.5566366936414289,-0.4601421445420097,-0.912319357118525,0.7583276339114564,-0.29933506100365576,-0.3895668925085479,-0.8216763295344589,0.3694905278146736,-1.1718991527224016,-0.680605251566195,-0.6746085967604353,-0.6819274164778524,-0.7119549310711379,-0.7037998451640511,-0.7196600749234234,0.6270359331277969,-0.7010354016080621,1.0083500657883013,-0.9952038092820833,-0.3779644730092272,-0.6704307211907703,-0.8428799254021108,-0.48956811593532734,-1.1766827386982959,0.31706324373711403,-4.041451884327381,0.06950480468569135,1.4870139146381325,0.41527486752825454,1.537661951094551,-0.2734139092882138,-0.09093395053264819,-2.7206171046228658,-0.8302655318724068,-0.985304290488867,1.1506616993576848,-0.1381101189221005,-0.13642549493769213,-0.627197946918689,-0.3525965461037932,-0.20641345956774915,1,132.43
0.4563422438024213,0.20091977998288096,-0.24830473901868416,0.5981996946917546,0.30445807765889915,-0.460078372228017,0.6010592972458358,0.7672612092465286,-0.842683047223054,0.7583276339114564,0.05798268962707575,-2.1692236524251576,-0.28262521816988356,0.912920655724161,1.28530874814715,2.095196558742993,-0.6746085967604353,0.8432435795156239,0.776352864534859,-0.7037998451640511,0.7847549560722759,0.6270359331277969,0.7718470583361493,0.6293715425000612,1.0048193050239391,-0.3779644730092272,-0.6704307211907703,-0.3996234214222845,-0.5792472610343113,0.007657288132517633,0.31706324373711403,0.24743582965269684,0.06950480468569135,1.4870139146381325,0.41527486752825454,-1.2093758412903157,-0.23442674230971536,-1.288162245556269,-0.0023066327584885206,-0.8302655318724068,0.26475483407241507,1.1506616993576848,-0.5329468372441996,-0.1516033675883604,-0.27665177589578016,-0.3525965461037932,-0.20641345956774915,1,2251.75
-0.2602885070418046,0.3612559545410204,0.013946793500336473,1.7833987306785752,1.3404336306430575,-0.5877858233495739,0.9539535013629119,0.6696268515588042,-0.7800103683171301,-0.7880659724962193,0.17563463702340093,-0.05478888002507813,0.13852893080632783,-1.479287159864758,0.3024255877993292,0.7072956535883987,-0.6746085967604353,-0.6819274164778524,0.776352864534859,-0.7037998451640511,0.7847549560722759,0.6270359331277969,-0.7010354016080621,1.8045367582589107,1.0048193050239391,-0.3779644730092272,-0.6704307211907703,-0.46785821491455415,-0.7789723671836636,-0.13219661346343936,0.31706324373711403,0.24743582965269684,0.06950480468569135,-0.4210606951381265,1.60123146861581,0.36036004007246536,0.414547141353207,-0.27139916647679124,0.31687672104629466,-0.8302655318724068,-0.5307589627684478,-0.8690651653376608,-1.7638520243116655,-0.06923577160646964,-0.11747279885214336,-0.3525965461037932,-0.20641345956774915,1,9230.58
0.44426714690174945,0.6812401655690675,0.5204874248041986,-1.6172927871577267,-0.9581802127628372,0.5002816602060913,-1.2844040218939703,1.3391195899889161,0.09044350537625705,-0.7880659724962193,-0.23823775245066123,0.254386233850312,0.2387413488364373,-0.180446215043405,0.3024255877993292,-0.680605251566195,0.6943532386168382,0.8432435795156239,-0.7119549310711379,-0.7037998451640511,0.7847549560722759,0.6270359331277969,-0.7010354016080621,0.3463958772617287,1.0048193050239391,-0.3779644730092272,-0.6704307211907703,-0.7525048663244386,0.02806414409949277,-1.0148089134841851,0.31706324373711403,0.24743582965269684,0.06950480468569135,-0.8026756170933783,-0.37536286653011575,1.145227980753856,0.05838312635171595,1.6642674754633378,0.31687672104629466,2.702136912821106,-0.20625864703875152,-0.8690651653376608,-0.1381101189221005,-0.126187255601396,0.9033832679278256,2.836102653443554,-0.20641345956774915,1,11023.09
0.08358925252080913,-0.022036960604402866,-1.3080883293352752,-0.8165032008647689,-0.6978765337590986,-0.818936309879592,1.518584227950233,-0.5856720329976555,-0.2786289370697391,-0.7880659724962193,1.962662779105205,0.1627373716765303,-0.22891660197074004,-0.7001551098736165,-2.154782313070222,-0.680605251566195,-0.6746085967604353,-0.6819274164778524,-0.7119549310711379,-0.7037998451640511,-0.7196600749234234,-0.7315419219824296,-0.7010354016080621,-0.2965770830054809,-0.9952038092820833,2.6457513110645903,1.4915784262151246,-0.390091080109283,-0.6301685220898822,1.078815937097514,0.31706324373711403,0.24743582965269684,0.06950480468569135,-1.5659054610038818,0.8105937345574398,-0.032073930268229876,-0.07766584175033578,-0.27139916647679124,0.7080597730158491,-0.04528721082940407,-1.2867216675940785,-0.8690651653376608,-0.5329468372441996,-0.13181140984769912,-0.09587624973625089,-0.3525965461037932,-0.20641345956774915,1,6092.37
0.5618680906300328,0.4073612064525885,0.29056827300670107,-0.3437937587659789,0.0005866218727549039,0.5143294798294625,0.4195708494141966,-0.5159332060778524,-0.43879244982932236,-0.7880659724962193,0.34254542039602104,-0.5387979912833206,-0.8367409413951944,-1.3552094722329961,-0.6804575725484914,2.095196558742993,-0.6746085967604353,-0.6819274164778524,0.776352864534859,-0.7037998451640511,-0.7196600749234234,-0.7315419219824296,-0.7010354016080621,0.26514478737011804,-0.9952038092820833,2.6457513110645903,1.4915784262151246,-0.3621045030314997,0.06626392468349468,0.02719702152803655,0.31706324373711403,0.24743582965269684,0.06950480468569135,1.1053989926828807,1.2059126015866248,-0.032073930268229876,-0.19422122636313902,0.9660785764985659,-0.0023066327584885206,2.702136912821106,-0.5487616632012908,-0.8690651653376608,0.2233966519633844,-0.1493353950389768,0.5198141594032655,2.836102653443554,-0.20641345956774915,0,-2681.05
-2.2075291333284226,-1.048738988247082,0.5779672127535731,-0.1866045481485876,-0.9452201778971849,-1.6030600597659517,0.19775163539774884,1.8272913784275393,0.1809707082403694,0.7583276339114564,-0.7236248613944006,1.3066332353658086,-0.8367409413951944,-0.42892224554018005,0.3024255877993292,-0.680605251566195,-0.6746085967604353,0.8432435795156239,0.776352864534859,2.1665995233481574,-0.7196600749234234,0.6270359331277969,-0.7010354016080621,0.06481993156742416,-0.9952038092820833,-0.3779644730092272,-0.6704307211907703,-0.6531284246760585,-1.1905191516745495,-0.03920876301965358,-3.1539448982270812,0.24743582965269684,0.06950480468569135,-0.03944577318287474,0.019956000499069416,0.7527940104131606,1.0887002370230765,0.9660785764985659,-0.0023066327584885206,-0.8302655318724068,0.02229975370290936,1.1506616993576848,0.2233966519633844,0.8356898145486041,-1.4594587240123025,-0.3525965461037932,-0.20641345956774915,0,0.0
